Date,Time,Latitude,Longitude,Spray
7/17/2013,9:25:07 PM,41.72756,-87.65193167,29
7/17/2013,9:25:17 PM,41.72699167,-87.65191,29
7/17/2013,9:25:27 PM,41.72648167,-87.65190833,29
7/17/2013,9:25:37 PM,41.72591,-87.65189167,29
7/17/2013,9:25:47 PM,41.72533667,-87.65188,29
7/17/2013,9:25:57 PM,41.72495167,-87.65186833,29
7/17/2013,9:26:07 PM,41.72431,-87.65184667,29
7/17/2013,9:26:17 PM,41.72369667,-87.651815,29
7/17/2013,9:26:27 PM,41.72307167,-87.65180333,29
7/17/2013,9:26:37 PM,41.722455,-87.65178,29
7/17/2013,9:26:47 PM,41.72182167,-87.65178167,29
7/17/2013,9:27:17 PM,41.721795,-87.652985,29
7/17/2013,9:27:27 PM,41.72233667,-87.65299333,29
7/17/2013,9:27:37 PM,41.72290667,-87.65301333,29
7/17/2013,9:27:47 PM,41.72315833,-87.65268333,29
7/17/2013,9:27:57 PM,41.72314833,-87.65191,29
7/17/2013,9:28:07 PM,41.72317667,-87.65108167,29
7/17/2013,9:28:17 PM,41.72347,-87.65062333,29
7/17/2013,9:28:27 PM,41.72409,-87.650645,29
7/17/2013,9:28:37 PM,41.72470333,-87.65065,29
7/17/2013,9:28:47 PM,41.72494167,-87.65096167,29
7/17/2013,9:28:57 PM,41.72494,-87.65179833,29
7/17/2013,9:29:07 PM,41.72492333,-87.65259167,29
7/17/2013,9:29:17 PM,41.72498333,-87.65301833,29
7/17/2013,9:29:27 PM,41.72556333,-87.65303167,29
7/17/2013,9:29:37 PM,41.72620667,-87.65303,29
7/17/2013,9:29:47 PM,41.72669167,-87.65293667,29
7/17/2013,9:29:57 PM,41.726695,-87.65214833,29
7/17/2013,9:30:07 PM,41.72672167,-87.65127833,29
7/17/2013,9:30:17 PM,41.72674667,-87.650385,29
7/17/2013,9:30:27 PM,41.72674,-87.64962333,29
7/17/2013,9:30:37 PM,41.727195,-87.649545,29
7/17/2013,9:30:47 PM,41.72773833,-87.64955667,29
7/17/2013,9:30:57 PM,41.728275,-87.64956667,29
7/17/2013,9:31:07 PM,41.728485,-87.65005,29
7/17/2013,9:31:17 PM,41.72851,-87.65071167,29
7/17/2013,9:31:27 PM,41.72907167,-87.65077833,29
7/17/2013,9:31:37 PM,41.72966833,-87.65079667,29
7/17/2013,9:31:47 PM,41.73024833,-87.65077167,29
7/17/2013,9:31:57 PM,41.73028667,-87.64998,29
7/17/2013,9:32:07 PM,41.73031,-87.64908,29
7/17/2013,9:32:17 PM,41.73027667,-87.648425,29
7/17/2013,9:32:27 PM,41.72969833,-87.64839667,29
7/17/2013,9:32:37 PM,41.72904333,-87.64837,29
7/17/2013,9:32:47 PM,41.72858333,-87.64827833,29
7/17/2013,9:33:37 PM,41.72821333,-87.64816,29
7/17/2013,9:35:07 PM,41.721325,-87.65056667,29
7/17/2013,9:35:17 PM,41.72132167,-87.64970333,29
7/17/2013,9:35:47 PM,41.72188333,-87.64910333,29
7/17/2013,9:35:57 PM,41.7225,-87.64887,29
7/17/2013,9:36:07 PM,41.72290167,-87.64845333,29
7/17/2013,9:36:17 PM,41.72255333,-87.64814,29
7/17/2013,9:36:27 PM,41.72184833,-87.64810167,29
7/17/2013,9:36:57 PM,41.721295,-87.64781167,29
7/17/2013,9:37:17 PM,41.72141,-87.64576833,29
7/17/2013,9:37:27 PM,41.72142833,-87.64654167,29
7/17/2013,9:37:37 PM,41.72172333,-87.64687,29
7/17/2013,9:37:47 PM,41.72246667,-87.64689,29
7/17/2013,9:37:57 PM,41.72319667,-87.646915,29
7/17/2013,9:38:07 PM,41.723875,-87.64695,29
7/17/2013,9:38:17 PM,41.72456167,-87.64697333,29
7/17/2013,9:38:27 PM,41.72521667,-87.646985,29
7/17/2013,9:38:37 PM,41.72593167,-87.64701833,29
7/17/2013,9:38:47 PM,41.726595,-87.64702667,29
7/17/2013,9:38:57 PM,41.72671333,-87.64627667,29
7/17/2013,9:39:07 PM,41.72645333,-87.64581,29
7/17/2013,9:39:17 PM,41.72587167,-87.64579667,29
7/17/2013,9:39:27 PM,41.72525333,-87.64577667,29
7/17/2013,9:39:37 PM,41.72467667,-87.645755,29
7/17/2013,9:39:47 PM,41.72411167,-87.64573833,29
7/17/2013,9:39:57 PM,41.72357167,-87.64570667,29
7/17/2013,9:40:07 PM,41.72296667,-87.64569167,29
7/17/2013,9:40:17 PM,41.72227333,-87.64566333,29
7/17/2013,9:40:27 PM,41.72163167,-87.64564333,29
7/17/2013,9:40:47 PM,41.72136167,-87.64488833,29
7/17/2013,9:40:57 PM,41.721695,-87.64444667,29
7/17/2013,9:41:07 PM,41.72241,-87.64449,29
7/17/2013,9:41:17 PM,41.72298833,-87.64450167,29
7/17/2013,9:41:27 PM,41.72366167,-87.64452167,29
7/17/2013,9:41:37 PM,41.724365,-87.64454333,29
7/17/2013,9:41:47 PM,41.725025,-87.64455833,29
7/17/2013,9:41:57 PM,41.72569,-87.64460333,29
7/17/2013,9:42:07 PM,41.72635333,-87.64461667,29
7/17/2013,9:42:17 PM,41.726815,-87.64463167,29
7/17/2013,9:42:27 PM,41.72751667,-87.64465167,29
7/17/2013,9:42:37 PM,41.728215,-87.644665,29
7/17/2013,9:42:47 PM,41.72869,-87.64446167,29
7/17/2013,9:42:57 PM,41.728695,-87.64376667,29
7/17/2013,9:43:07 PM,41.728545,-87.643555,29
7/17/2013,9:43:27 PM,41.72682167,-87.64361167,29
7/17/2013,9:43:37 PM,41.72681667,-87.64439,29
7/17/2013,9:43:47 PM,41.72680833,-87.64532333,29
7/17/2013,9:43:57 PM,41.72680333,-87.64627,29
7/17/2013,9:44:07 PM,41.72666833,-87.64702333,29
7/17/2013,9:44:17 PM,41.72602667,-87.647005,29
7/17/2013,9:44:27 PM,41.72537333,-87.64697833,29
7/17/2013,9:44:37 PM,41.72485833,-87.64676,29
7/17/2013,9:44:47 PM,41.72485833,-87.64601167,29
7/17/2013,9:45:07 PM,41.72488167,-87.64409,29
7/17/2013,9:45:17 PM,41.72487833,-87.64353333,29
7/17/2013,9:45:47 PM,41.72299167,-87.64385167,29
7/17/2013,9:45:57 PM,41.722985,-87.64470167,29
7/17/2013,9:46:07 PM,41.72297667,-87.64561667,29
7/17/2013,9:46:17 PM,41.72295167,-87.64652833,29
7/17/2013,9:46:27 PM,41.722945,-87.64741,29
7/17/2013,9:46:37 PM,41.72293833,-87.64827,29
7/17/2013,9:46:47 PM,41.72268,-87.64879,29
7/17/2013,8:02:16 PM,41.74066667,-87.63977833,5
7/17/2013,8:02:26 PM,41.74086667,-87.63996,5
7/17/2013,8:02:36 PM,41.74114,-87.640205,5
7/17/2013,8:02:46 PM,41.74152,-87.640545,5
7/17/2013,8:02:56 PM,41.74180167,-87.64079833,5
7/17/2013,8:03:06 PM,41.74208833,-87.64106,5
7/17/2013,8:03:16 PM,41.74238667,-87.64132833,5
7/17/2013,8:03:26 PM,41.74273333,-87.64164333,5
7/17/2013,8:03:36 PM,41.743075,-87.64181333,5
7/17/2013,8:03:46 PM,41.74328167,-87.64152167,5
7/17/2013,8:03:56 PM,41.74328667,-87.64072,5
7/17/2013,8:04:06 PM,41.7428,-87.64026333,5
7/17/2013,8:04:16 PM,41.74233,-87.63984667,5
7/17/2013,8:04:26 PM,41.74184667,-87.63941,5
7/17/2013,8:04:36 PM,41.74159333,-87.63879667,5
7/17/2013,8:05:06 PM,41.741455,-87.638295,5
7/17/2013,8:05:16 PM,41.74087833,-87.638795,5
7/17/2013,8:05:26 PM,41.74041167,-87.63918,5
7/17/2013,8:03:57 PM,41.73966833,-87.639855,5
7/17/2013,8:04:07 PM,41.73953833,-87.640215,5
7/17/2013,8:04:17 PM,41.739955,-87.640585,5
7/17/2013,8:04:27 PM,41.74024167,-87.640855,5
7/17/2013,8:04:37 PM,41.74052167,-87.64078667,5
7/17/2013,8:04:47 PM,41.74080667,-87.64105,5
7/17/2013,8:04:57 PM,41.74107333,-87.64129,5
7/17/2013,8:05:07 PM,41.74137667,-87.64156,5
7/17/2013,8:05:17 PM,41.74160333,-87.64172333,5
7/17/2013,8:05:27 PM,41.74176,-87.64193333,5
7/17/2013,8:05:47 PM,41.74151333,-87.64169167,5
7/17/2013,8:05:57 PM,41.74112,-87.64130833,5
7/17/2013,8:06:07 PM,41.74065667,-87.64092167,5
7/17/2013,8:06:17 PM,41.74025333,-87.64086833,5
7/17/2013,8:06:27 PM,41.73980167,-87.64046167,5
7/17/2013,8:06:37 PM,41.73941,-87.64011833,5
7/17/2013,8:06:47 PM,41.73902167,-87.64075833,5
7/17/2013,8:06:57 PM,41.73890167,-87.64128,5
7/17/2013,8:07:07 PM,41.73933167,-87.64168333,5
7/17/2013,8:07:17 PM,41.73970667,-87.64203333,5
7/17/2013,8:07:27 PM,41.74000167,-87.642305,5
7/17/2013,8:07:37 PM,41.74025167,-87.642555,5
7/17/2013,8:07:47 PM,41.74048167,-87.642775,5
7/17/2013,8:08:07 PM,41.74084667,-87.64266333,5
7/17/2013,8:08:37 PM,41.74054167,-87.64201,5
7/17/2013,8:08:47 PM,41.74031833,-87.64179333,5
7/17/2013,8:08:57 PM,41.74010833,-87.64161333,5
7/17/2013,8:09:07 PM,41.73996333,-87.64176167,5
7/17/2013,8:09:17 PM,41.73977,-87.64207333,5
7/17/2013,8:09:27 PM,41.73932667,-87.64171167,5
7/17/2013,8:09:37 PM,41.73895833,-87.64136333,5
7/17/2013,8:09:47 PM,41.73866667,-87.64150833,5
7/17/2013,8:09:57 PM,41.73842167,-87.64196833,5
7/17/2013,8:10:07 PM,41.73844833,-87.64220667,5
7/17/2013,8:10:17 PM,41.73874,-87.64245667,5
7/17/2013,8:10:27 PM,41.73906167,-87.64275333,5
7/17/2013,8:10:37 PM,41.73937167,-87.643045,5
7/17/2013,8:11:17 PM,41.73902667,-87.6427,5
7/17/2013,8:11:27 PM,41.738725,-87.642425,5
7/17/2013,8:11:37 PM,41.73853,-87.642235,5
7/17/2013,8:11:57 PM,41.738295,-87.64223167,5
7/17/2013,8:12:07 PM,41.73802333,-87.642705,5
7/17/2013,8:12:17 PM,41.73772667,-87.64322833,5
7/17/2013,8:12:27 PM,41.73744667,-87.643725,5
7/17/2013,8:12:37 PM,41.73711333,-87.64436167,5
7/17/2013,8:12:57 PM,41.73647833,-87.64515667,5
7/17/2013,8:13:27 PM,41.73613833,-87.64606833,5
7/17/2013,8:13:37 PM,41.73611833,-87.64707333,5
7/17/2013,8:13:47 PM,41.736395,-87.64729667,5
7/17/2013,8:13:57 PM,41.73684167,-87.64731167,5
7/17/2013,8:14:07 PM,41.73694167,-87.646865,5
7/17/2013,8:14:17 PM,41.73695667,-87.64626833,5
7/17/2013,8:14:27 PM,41.736975,-87.64561833,5
7/17/2013,8:14:37 PM,41.736995,-87.64514333,5
7/17/2013,8:14:47 PM,41.73717833,-87.644805,5
7/17/2013,8:14:57 PM,41.73782333,-87.64458667,5
7/17/2013,8:15:07 PM,41.73801167,-87.644965,5
7/17/2013,8:15:17 PM,41.73846,-87.64497167,5
7/17/2013,8:15:27 PM,41.73889333,-87.64499,5
7/17/2013,8:15:37 PM,41.73937,-87.64496333,5
7/17/2013,8:15:47 PM,41.73995667,-87.645015,5
7/17/2013,8:15:57 PM,41.74039333,-87.645035,5
7/17/2013,8:16:07 PM,41.740835,-87.64505,5
7/17/2013,8:16:17 PM,41.74135333,-87.64508333,5
7/17/2013,8:16:27 PM,41.741905,-87.64514167,5
7/17/2013,8:16:37 PM,41.74254,-87.64516,5
7/17/2013,8:16:47 PM,41.74304167,-87.64518833,5
7/17/2013,8:17:17 PM,41.743255,-87.645575,5
7/17/2013,8:17:27 PM,41.74324667,-87.64616,5
7/17/2013,8:17:37 PM,41.74313,-87.646325,5
7/17/2013,8:17:47 PM,41.74273,-87.64628,5
7/17/2013,8:17:57 PM,41.742335,-87.64626833,5
7/17/2013,8:18:07 PM,41.741955,-87.646265,5
7/17/2013,8:18:17 PM,41.741595,-87.64622167,5
7/17/2013,8:18:27 PM,41.74104,-87.64615833,5
7/17/2013,8:18:37 PM,41.740595,-87.64614,5
7/17/2013,8:18:47 PM,41.74017333,-87.64610333,5
7/17/2013,8:18:57 PM,41.739645,-87.64608667,5
7/17/2013,8:19:07 PM,41.73903,-87.64607333,5
7/17/2013,8:19:17 PM,41.73847167,-87.64605833,5
7/17/2013,8:19:27 PM,41.73805167,-87.64614167,5
7/17/2013,8:19:37 PM,41.738035,-87.64685667,5
7/17/2013,8:19:47 PM,41.73809,-87.64725167,5
7/17/2013,8:19:57 PM,41.73830667,-87.64728167,5
7/17/2013,8:20:07 PM,41.738615,-87.6473,5
7/17/2013,8:20:17 PM,41.73905167,-87.647335,5
7/17/2013,8:20:27 PM,41.73945,-87.64734333,5
7/17/2013,8:20:37 PM,41.73988,-87.64735667,5
7/17/2013,8:20:47 PM,41.74047167,-87.64739167,5
7/17/2013,8:20:57 PM,41.74105333,-87.64742,5
7/17/2013,8:21:07 PM,41.74146167,-87.64747333,5
7/17/2013,8:21:17 PM,41.74199667,-87.64752167,5
7/17/2013,8:21:27 PM,41.74261167,-87.64755333,5
7/17/2013,8:21:37 PM,41.74314,-87.64757333,5
7/17/2013,8:21:47 PM,41.74321,-87.64760333,5
7/17/2013,8:21:56 PM,41.74326167,-87.64789833,5
7/17/2013,8:22:07 PM,41.74324,-87.64848667,5
7/17/2013,8:22:37 PM,41.74325667,-87.64871167,5
7/17/2013,8:22:47 PM,41.742875,-87.64871833,5
7/17/2013,8:22:57 PM,41.74230167,-87.64869167,5
7/17/2013,8:23:07 PM,41.74169167,-87.64867,5
7/17/2013,8:23:17 PM,41.741035,-87.64864,5
7/17/2013,8:23:27 PM,41.740375,-87.64862,5
7/17/2013,8:23:37 PM,41.73978833,-87.64859333,5
7/17/2013,8:23:47 PM,41.73925333,-87.648585,5
7/17/2013,8:23:57 PM,41.73866833,-87.64856,5
7/17/2013,8:24:07 PM,41.738135,-87.64854,5
7/17/2013,8:24:17 PM,41.73753,-87.64852,5
7/17/2013,8:24:27 PM,41.73686,-87.64851833,5
7/17/2013,8:24:37 PM,41.736375,-87.64852,5
7/17/2013,8:25:07 PM,41.7362,-87.64860833,5
7/17/2013,8:25:17 PM,41.73616667,-87.64954667,5
7/17/2013,8:25:27 PM,41.73614833,-87.65059333,5
7/17/2013,8:25:37 PM,41.73644667,-87.65090833,5
7/17/2013,8:25:47 PM,41.736995,-87.65092167,5
7/17/2013,8:25:57 PM,41.73749833,-87.65095,5
7/17/2013,8:26:07 PM,41.73799333,-87.650975,5
7/17/2013,8:26:17 PM,41.73843667,-87.650985,5
7/17/2013,8:26:27 PM,41.73897,-87.65101667,5
7/17/2013,8:26:37 PM,41.739535,-87.65104,5
7/17/2013,8:26:47 PM,41.74005,-87.65106167,5
7/17/2013,8:26:57 PM,41.74049667,-87.65110667,5
7/17/2013,8:27:07 PM,41.74089833,-87.65112333,5
7/17/2013,8:27:17 PM,41.74145167,-87.65115667,5
7/17/2013,8:27:27 PM,41.742115,-87.65119,5
7/17/2013,8:27:37 PM,41.74277333,-87.65121833,5
7/17/2013,8:27:47 PM,41.74316833,-87.65097667,5
7/17/2013,8:27:57 PM,41.74317667,-87.65014833,5
7/17/2013,8:28:07 PM,41.74274667,-87.64999833,5
7/17/2013,8:28:17 PM,41.74232333,-87.64996833,5
7/17/2013,8:28:27 PM,41.74187,-87.64994833,5
7/17/2013,8:28:37 PM,41.74139,-87.64992333,5
7/17/2013,8:28:47 PM,41.740875,-87.64990667,5
7/17/2013,8:28:57 PM,41.74041167,-87.64988167,5
7/17/2013,8:29:07 PM,41.739995,-87.64985,5
7/17/2013,8:29:17 PM,41.73953,-87.64984167,5
7/17/2013,8:29:27 PM,41.73905,-87.64982,5
7/17/2013,8:29:37 PM,41.73857,-87.64979333,5
7/17/2013,8:29:47 PM,41.73805167,-87.64977167,5
7/17/2013,8:29:57 PM,41.73742833,-87.64975,5
7/17/2013,8:30:07 PM,41.73682833,-87.64971,5
7/17/2013,8:30:17 PM,41.73637833,-87.64970167,5
7/17/2013,8:30:47 PM,41.736215,-87.65001833,5
7/17/2013,8:30:57 PM,41.73620167,-87.65092,5
7/17/2013,8:31:07 PM,41.736175,-87.65187333,5
7/17/2013,8:31:17 PM,41.73616333,-87.652825,5
7/17/2013,8:31:27 PM,41.73628333,-87.65331167,5
7/17/2013,8:31:47 PM,41.73779833,-87.65337167,5
7/17/2013,8:31:57 PM,41.738535,-87.65339667,5
7/17/2013,8:32:07 PM,41.73929667,-87.65343333,5
7/17/2013,8:32:17 PM,41.74007333,-87.65345667,5
7/17/2013,8:32:27 PM,41.740815,-87.65348667,5
7/17/2013,8:32:37 PM,41.74158167,-87.65349667,5
7/17/2013,8:32:47 PM,41.742335,-87.65351,5
7/17/2013,8:32:57 PM,41.74301333,-87.65352833,5
7/17/2013,8:33:17 PM,41.74323333,-87.65351667,5
7/17/2013,8:33:27 PM,41.74327167,-87.65278833,5
7/17/2013,8:33:37 PM,41.74306833,-87.652375,5
7/17/2013,8:33:47 PM,41.742535,-87.65236167,5
7/17/2013,8:33:57 PM,41.741985,-87.652345,5
7/17/2013,8:34:07 PM,41.741525,-87.65231833,5
7/17/2013,8:34:17 PM,41.74121,-87.65231167,5
7/17/2013,8:34:27 PM,41.740925,-87.65229333,5
7/17/2013,8:34:37 PM,41.74055,-87.652265,5
7/17/2013,8:34:47 PM,41.74016833,-87.65225333,5
7/17/2013,8:35:07 PM,41.73929167,-87.65220667,5
7/17/2013,8:35:17 PM,41.73885,-87.65218167,5
7/17/2013,8:35:27 PM,41.73842833,-87.65216833,5
7/17/2013,8:35:37 PM,41.73787833,-87.65214667,5
7/17/2013,8:35:47 PM,41.737335,-87.652125,5
7/17/2013,8:35:57 PM,41.73685667,-87.65210333,5
7/17/2013,8:36:07 PM,41.73641,-87.65209833,5
7/17/2013,8:36:47 PM,41.73636833,-87.65455833,5
7/17/2013,8:36:57 PM,41.73686,-87.65458667,5
7/17/2013,8:37:07 PM,41.737425,-87.65460667,5
7/17/2013,8:37:17 PM,41.73806,-87.654625,5
7/17/2013,8:37:27 PM,41.73876,-87.65466333,5
7/17/2013,8:37:37 PM,41.73941667,-87.65468833,5
7/17/2013,8:37:47 PM,41.73982167,-87.654705,5
7/17/2013,8:37:57 PM,41.74030667,-87.65472667,5
7/17/2013,8:38:07 PM,41.74079333,-87.65473833,5
7/17/2013,8:38:17 PM,41.74135167,-87.65476833,5
7/17/2013,8:38:27 PM,41.74205167,-87.65478333,5
7/17/2013,8:38:37 PM,41.74276833,-87.654805,5
7/17/2013,8:38:47 PM,41.74319667,-87.65488833,5
7/17/2013,8:38:57 PM,41.74325167,-87.65575,5
7/17/2013,8:39:17 PM,41.7429,-87.65597667,5
7/17/2013,8:39:27 PM,41.74252167,-87.65596167,5
7/17/2013,8:39:37 PM,41.74201833,-87.65594167,5
7/17/2013,8:39:47 PM,41.74152333,-87.65592833,5
7/17/2013,8:39:57 PM,41.74090667,-87.65590667,5
7/17/2013,8:40:07 PM,41.74044667,-87.655895,5
7/17/2013,8:40:17 PM,41.73999333,-87.65588,5
7/17/2013,8:40:27 PM,41.73948333,-87.65585167,5
7/17/2013,8:40:37 PM,41.739095,-87.655845,5
7/17/2013,8:40:47 PM,41.73869667,-87.65583667,5
7/17/2013,8:40:57 PM,41.73821,-87.655805,5
7/17/2013,8:41:07 PM,41.73776667,-87.65579,5
7/17/2013,8:41:17 PM,41.73722333,-87.65578333,5
7/17/2013,8:41:27 PM,41.73656,-87.65576833,5
7/17/2013,8:41:37 PM,41.73614833,-87.65593,5
7/17/2013,8:41:47 PM,41.73613,-87.65686,5
7/17/2013,8:41:57 PM,41.73653167,-87.656985,5
7/17/2013,8:42:07 PM,41.73696833,-87.65699333,5
7/17/2013,8:42:17 PM,41.73750167,-87.65701167,5
7/17/2013,8:42:27 PM,41.737995,-87.65703833,5
7/17/2013,8:42:37 PM,41.73838,-87.65706167,5
7/17/2013,8:42:47 PM,41.73893333,-87.657075,5
7/17/2013,8:42:57 PM,41.73935333,-87.65709,5
7/17/2013,8:43:07 PM,41.73991333,-87.6571,5
7/17/2013,8:43:17 PM,41.74041167,-87.65711833,5
7/17/2013,8:43:27 PM,41.74100167,-87.65714,5
7/17/2013,8:43:37 PM,41.74152667,-87.65716333,5
7/17/2013,8:43:47 PM,41.74197667,-87.65719833,5
7/17/2013,8:43:57 PM,41.74243833,-87.65721,5
7/17/2013,8:44:07 PM,41.742915,-87.65722667,5
7/17/2013,8:44:27 PM,41.74312,-87.65738333,5
7/17/2013,8:44:37 PM,41.74311833,-87.65814167,5
7/17/2013,8:45:37 PM,41.742865,-87.65840667,5
7/17/2013,8:45:47 PM,41.74212833,-87.65839333,5
7/17/2013,8:45:57 PM,41.74149833,-87.65837,5
7/17/2013,8:46:17 PM,41.73997833,-87.65831833,5
7/17/2013,8:46:27 PM,41.73927667,-87.658285,5
7/17/2013,8:46:47 PM,41.73776667,-87.65821167,5
7/17/2013,8:46:57 PM,41.73702333,-87.65818,5
7/17/2013,8:47:07 PM,41.73632,-87.65818667,5
7/17/2013,8:47:17 PM,41.736035,-87.658555,5
7/17/2013,8:47:27 PM,41.73601333,-87.65923333,5
7/17/2013,8:47:37 PM,41.73620333,-87.65936667,5
7/17/2013,8:47:47 PM,41.73656,-87.659385,5
7/17/2013,8:47:57 PM,41.736955,-87.659405,5
7/17/2013,8:48:07 PM,41.73736667,-87.65942333,5
7/17/2013,8:48:17 PM,41.73763167,-87.65940833,5
7/17/2013,8:48:27 PM,41.737985,-87.659445,5
7/17/2013,8:48:37 PM,41.73845,-87.65947167,5
7/17/2013,8:48:47 PM,41.73895333,-87.65950333,5
7/17/2013,8:48:57 PM,41.73931167,-87.659545,5
7/17/2013,8:49:07 PM,41.739365,-87.66008833,5
7/17/2013,8:49:17 PM,41.73936,-87.66055333,5
7/17/2013,8:49:27 PM,41.73935833,-87.66112333,5
7/17/2013,8:49:37 PM,41.73936167,-87.66173167,5
7/17/2013,8:49:47 PM,41.739145,-87.66189167,5
7/17/2013,8:49:57 PM,41.73865333,-87.66186167,5
7/17/2013,8:50:07 PM,41.73817333,-87.661835,5
7/17/2013,8:50:17 PM,41.737715,-87.66182,5
7/17/2013,8:50:27 PM,41.737185,-87.66180167,5
7/17/2013,8:50:37 PM,41.73666167,-87.66179,5
7/17/2013,8:50:47 PM,41.73614167,-87.66178167,5
7/17/2013,8:51:27 PM,41.73671,-87.66293,5
7/17/2013,8:51:37 PM,41.73725333,-87.662965,5
7/17/2013,8:51:47 PM,41.73787833,-87.66299,5
7/17/2013,8:51:57 PM,41.738565,-87.663005,5
7/17/2013,8:52:07 PM,41.73924,-87.66303333,5
7/17/2013,8:52:17 PM,41.739955,-87.66305167,5
7/17/2013,8:52:27 PM,41.74076167,-87.66307667,5
7/17/2013,8:53:07 PM,41.74305833,-87.66252,5
7/17/2013,8:53:17 PM,41.74308,-87.661765,5
7/17/2013,8:53:27 PM,41.74278333,-87.66162167,5
7/17/2013,8:53:37 PM,41.74228167,-87.66159333,5
7/17/2013,8:53:47 PM,41.74184333,-87.66156667,5
7/17/2013,8:53:57 PM,41.74145167,-87.66156,5
7/17/2013,8:54:07 PM,41.74086667,-87.66152167,5
7/17/2013,8:54:17 PM,41.74034333,-87.661515,5
7/17/2013,8:54:27 PM,41.73992333,-87.661485,5
7/17/2013,8:54:37 PM,41.73962667,-87.66134667,5
7/17/2013,8:54:47 PM,41.73961,-87.66081667,5
7/17/2013,8:54:57 PM,41.739615,-87.66013333,5
7/17/2013,8:55:07 PM,41.73936833,-87.66008333,5
7/17/2013,8:55:17 PM,41.73903667,-87.66007167,5
7/17/2013,8:55:27 PM,41.73877333,-87.660065,5
7/17/2013,8:55:37 PM,41.73840333,-87.66004833,5
7/17/2013,8:55:47 PM,41.738105,-87.66005333,5
7/17/2013,8:55:57 PM,41.73782833,-87.66004833,5
7/17/2013,8:56:07 PM,41.73745667,-87.66004167,5
7/17/2013,8:56:17 PM,41.736995,-87.66001833,5
7/17/2013,8:56:27 PM,41.73668833,-87.66002,5
7/17/2013,8:56:37 PM,41.73654333,-87.65983667,5
7/17/2013,8:56:47 PM,41.73651,-87.65944333,5
7/17/2013,8:56:57 PM,41.73612667,-87.65941833,5
7/17/2013,8:57:07 PM,41.73601333,-87.66025667,5
7/17/2013,8:57:37 PM,41.73531333,-87.6618,5
7/17/2013,8:57:47 PM,41.73490667,-87.66177667,5
7/17/2013,8:57:57 PM,41.734505,-87.66175833,5
7/17/2013,8:58:07 PM,41.73397833,-87.66173667,5
7/17/2013,8:58:17 PM,41.73347167,-87.66171667,5
7/17/2013,8:58:27 PM,41.73298667,-87.66168667,5
7/17/2013,8:58:37 PM,41.73259667,-87.661675,5
7/17/2013,8:58:47 PM,41.73248833,-87.661125,5
7/17/2013,8:58:57 PM,41.73245833,-87.66050333,5
7/17/2013,8:59:07 PM,41.73217,-87.66063,5
7/17/2013,8:59:17 PM,41.73222667,-87.66130167,5
7/17/2013,8:59:27 PM,41.73212667,-87.661695,5
7/17/2013,8:59:37 PM,41.73168,-87.66165667,5
7/17/2013,8:59:47 PM,41.73116333,-87.66165667,5
7/17/2013,8:59:57 PM,41.73068333,-87.66162833,5
7/17/2013,9:00:07 PM,41.730275,-87.66162333,5
7/17/2013,9:00:17 PM,41.72990167,-87.66162167,5
7/17/2013,9:00:27 PM,41.72946833,-87.66159167,5
7/17/2013,9:00:37 PM,41.72894667,-87.661565,5
7/17/2013,9:00:47 PM,41.72877167,-87.661945,5
7/17/2013,9:00:57 PM,41.72889,-87.66211833,5
7/17/2013,9:01:07 PM,41.72919333,-87.66214167,5
7/17/2013,9:01:17 PM,41.729505,-87.66218,5
7/17/2013,9:01:27 PM,41.72983,-87.66219667,5
7/17/2013,9:01:37 PM,41.73009,-87.66219,5
7/17/2013,9:01:57 PM,41.730455,-87.66221167,5
7/17/2013,9:02:07 PM,41.730945,-87.66225333,5
7/17/2013,9:02:17 PM,41.73131833,-87.66227667,5
7/17/2013,9:02:27 PM,41.73175667,-87.66231333,5
7/17/2013,9:02:37 PM,41.73192833,-87.66184167,5
7/17/2013,9:02:47 PM,41.73190333,-87.66091,5
7/17/2013,9:02:57 PM,41.73190167,-87.66059,5
7/17/2013,9:03:07 PM,41.73224333,-87.660555,5
7/17/2013,9:03:17 PM,41.73287167,-87.66058333,5
7/17/2013,9:03:27 PM,41.73345,-87.66060167,5
7/17/2013,9:03:37 PM,41.73392,-87.66062,5
7/17/2013,9:03:47 PM,41.73448333,-87.66064667,5
7/17/2013,9:03:57 PM,41.735085,-87.66067167,5
7/17/2013,9:04:47 PM,41.73524333,-87.65945,5
7/17/2013,9:04:57 PM,41.73472167,-87.65942667,5
7/17/2013,9:05:07 PM,41.73426167,-87.65939333,5
7/17/2013,9:05:17 PM,41.73384,-87.659385,5
7/17/2013,9:05:27 PM,41.73332333,-87.65935667,5
7/17/2013,9:05:37 PM,41.73280333,-87.65933,5
7/17/2013,9:05:47 PM,41.73240833,-87.65928833,5
7/17/2013,9:05:57 PM,41.73237333,-87.65877667,5
7/17/2013,9:06:07 PM,41.732365,-87.65822,5
7/17/2013,9:06:17 PM,41.732365,-87.65757,5
7/17/2013,9:06:27 PM,41.732365,-87.65699167,5
7/17/2013,9:06:37 PM,41.73281333,-87.65695333,5
7/17/2013,9:06:47 PM,41.73336167,-87.65697833,5
7/17/2013,9:06:57 PM,41.73388,-87.65699667,5
7/17/2013,9:07:07 PM,41.734475,-87.65702167,5
7/17/2013,9:07:17 PM,41.735005,-87.657045,5
7/17/2013,9:08:37 PM,41.73533667,-87.65824167,5
7/17/2013,9:08:47 PM,41.734885,-87.65821333,5
